Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue INR,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model,Rejected Reason,Rejected Reason Value,Detection Date,Fraud Reason,Fraud Sub Reason
click,2025-07-08 07:36:39,2025-07-14 09:07:46,2025-07-14 09:21:02,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,calciumob5v_int,66,ClickOrbits,993716,,993716,com.save.princess.girl.dragon.out.and,1678,,993716_12_20250708020638_1204,AS,IN,AS,Pune,411024,356005,,,,,1752464264359-8842504276414733204,,,3e492253cbbaafc3,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=b0d85391-8a99-4e62-82a6-a112b0605b44&af_ad=com.save.princess.girl.dragon.out.and&af_ad_id=1678&af_adset_id=993716&af_c_id=993716&af_channel=66&af_click_lookback=7d&af_ip=106.215.183.206&af_lang=hi-IN&af_model=SM-S928B&af_os_version=15&af_prt=steptosalein614&af_siteid=993716_12_20250708020638_1204&af_sub_siteid=00398&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+SM-S928B+Build%2FAP3A.240905.015.A2%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F138.0.7204.63+Mobile+Girl+Rescue%2F1.0.3.0&c=ClickOrbits&clickid=37f18042cd9d915f7936c31d64c8705de72c65d88c7b9c293d753767c7d32497b60407a6bbb26d4ecc6c4b96dc2369eef4d3839072572367635e8be7a5ba8a91c02d6c473b75149953649ed733eaf8e7ce63d3ed2efabf5573ebb606da4b7823f55dfa069e115d502524b2593ad34fb00eb9d9a6a5a4686873eff23f4cc2523c5d5c24f190b97b1d95e4fab60be013055a79bf91a72866ad2f9a2d5414b5b3aed869ed13379e10e7976f00fd67b7f7e27daa781b103b0e265b&is_incentivized=false&pid=calciumob5v_int&md5_advertising_id=b159d9ea65ec057b295b2c4e62a31db1,,,organic,2025-07-15 12:45:01,click_flood,click_flood
click,2025-06-21 00:23:30,2025-06-21 11:03:05,2025-07-14 00:51:50,sse_goa_Any_FirstIntTxnDone,"""""",,USD,,,0.0,,S2S,steptosalein614,wirelesshdk_int,139,Affiliates_ClickOrbits,,,,,,,mbanwee2f,AS,IN,AS,Alipurduar Junction,736123,356003,,,,,1750483983275-2094368220752335894,,,d6272301e3fe75ea,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?pid=wirelesshdk_int&af_siteid=mbanwee2f&c=Affiliates_ClickOrbits&af_click_lookback=7d&clickid=000180__10107677__20250621025330199666556397784814______mbanwee2f__v3406855209927f002eca63840d387098354a76165eb&advertising_id=e08a98ac-0ba2-41cf-be3f-bb2a8e5c34bb&idfa=e08a98ac-0ba2-41cf-be3f-bb2a8e5c34bb&af_prt=steptosalein614&af_channel=139&af_os_version=&af_model=&gaid=e08a98ac-0ba2-41cf-be3f-bb2a8e5c34bb&android_id=e08a98ac-0ba2-41cf-be3f-bb2a8e5c34bb&af_ua=Mozilla%2F5.0%2B%28Linux%3B%2BAndroid%2B14%3B%2BSM-F731B%2BBuild%2FUP1A.231005.007%3B%2Bwv%29%2BAppleWebKit%2F537.36%2B%28KHTML%2C%2Blike%2BGecko%29%2BVersion%2F4.0%2BChrome%2F137.0.7151.61%2BMobile%2BSafari%2F537.36&redirect=false&af_ip=223.191.54.115&expires=1750445670&signature_v2=aQWnDbcc2Mkyb-jIG-AzKSVdbdk__DmEaMurDOn-4ck,,,organic,2025-07-14 11:10:00,click_flood,click_flood
click,2025-07-13 06:58:17,2025-07-13 12:41:49,2025-07-13 15:35:23,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,xinandintnag_int,623,CLICK_ORBITS_2311_PS,,,,,,,z3zq7373t,AS,IN,AS,Bellary,583276,356004,,,,,1752390700645-5054101540180283599,,,347ca5a134ebc7f6,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://goniyo.onelink.me/zKhp?pid=xinandintnag_int&af_siteid=z3zq7373t&c=CLICK_ORBITS_2311_PS&af_click_lookback=7d&clickid=000218__10128908__20250713092816932668527071593083____3637663238343465313565343433323462386431373436343762663364643966253032656d70747925303273616d73756e67253341253341534d2d4d3331354625303273616d73756e6725303261665f6170705f6f70656e6564253032313225303225303242616e67616c6f726525303261697274656c25303276362e31342e302530323137353233363934393530303025303230__z3zq7373t__v3386285271236278ae865eb4c26ac836dff8249b71b&advertising_id=3a6a970f-1312-41cb-82a1-e20dd5c21ce2&idfv=3a6a970f-1312-41cb-82a1-e20dd5c21ce2&af_prt=steptosalein614&af_channel=623&af_os_version=&af_model=&gaid=3a6a970f-1312-41cb-82a1-e20dd5c21ce2&android_id=3a6a970f-1312-41cb-82a1-e20dd5c21ce2&redirect=false&af_ua=Dalvik%2F2.1.0%2B%28Linux%3B%2BU%3B%2BAndroid%2B12%3B%2BSM-M315F%2BBuild%2FSP1A.210812.016%29&af_ip=122.171.16.247&expires=1752370156&signature_v2=TjOEnx-xq2PyYzQ2D7YQ8uhKIxpcKoVYpGLclw0WUo8,,,,2025-07-15 12:45:00,bots,ai_layer
click,2025-07-08 09:41:50,2025-07-13 15:01:45,2025-07-13 15:15:12,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,99,ClickOrbits,993715,,993715,com.allinone.logomaker.app,1639,,993715_12_20250708041149_5378,AS,IN,AS,Faridabad City,121003,356001,,,,,1752399101024-198180195686347951,,,bf95d3ecd5802996,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=a39671af-bab5-4f0b-be30-e83bf0acbb5d&af_ad=com.allinone.logomaker.app&af_ad_id=1639&af_adset_id=993715&af_c_id=993715&af_channel=99&af_click_lookback=7d&af_ip=49.36.176.199&af_lang=hi-IN&af_model=SM-A356E&af_os_version=15&af_prt=steptosalein614&af_siteid=993715_12_20250708041149_5378&af_sub_siteid=00397&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+SM-A356E+Build%2FAP3A.240905.015.A2%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.115+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=53748f0a29a2de48b5097a953a7988c489453a961aeaee0a50be0fcaad48d9569a4771b43d0b69bc668b3c2f6712711fe1df3a1266eb8788639697e79fe90a01c8ae0bd5c7e28847097e9e03920f3e84febd8a647b2a323d8591207eb2fdd91b0920623177aac27c2fd97172322667ccfa60be03566b0fcd10fd7d0238cbd964753318aa146f265bc5b65ed2f2e8999abcbd07f0b0e1197d9ecda5dddbd5e3c63d3c61eae6ac9d1808&is_incentivized=false&pid=skylinemodn_int&sha1_advertising_id=29f16e3daf4943588c36577af493aa0f4529d2b5,,,organic,2025-07-14 11:10:01,click_flood,click_flood
click,2025-07-06 17:37:09,2025-07-11 13:54:09,2025-07-13 11:00:53,sse_goa_Any_FirstIntTxnDone,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,53,ClickOrbits,993715,,993715,com.dubox.drive,1678,,993715_12_20250706120708_4536,AS,IN,AS,Chennai,600024,356007,,,,,1752222242515-7715170622999179164,,,23d354641b93ca2b,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=54d1e876-025d-40f5-8720-649eb54418dd&af_ad=com.dubox.drive&af_ad_id=1678&af_adset_id=993715&af_c_id=993715&af_channel=53&af_click_lookback=7d&af_ip=106.222.198.102&af_lang=hi-IN&af_model=CPH2333&af_os_version=13&af_prt=steptosalein614&af_siteid=993715_12_20250706120708_4536&af_sub_siteid=00293&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+13%3B+CPH2333+Build%2FTP1A.220905.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.115+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=387a4afd061e59a13e4ca9e65373346eecc2fe21dc848bb54acff1a4ccb90cdbff48a82e760ceafe40d464261bd414364ea9b61788aaf790b80c76bebbf06b9281609dc50d7bad7d83b3658c33e873f61c338620844d029c1cce0fc559830fb7f55dfa069e115d50041b5bf8c9d9480916218d2943622ec84ec72e8bca740cc07cf719bda215e6cbedba7939296fa3360171583bce46e8755596e3812f5314e689&is_incentivized=false&pid=skylinemodn_int&sha1_advertising_id=7a7ec7ed158fc6ca30ad1dda1e27c88c0f45e11a,,,organic,2025-07-14 11:10:01,click_flood,click_flood
click,2025-07-09 04:35:32,2025-07-12 15:00:17,2025-07-12 22:02:35,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,calciumob5v_int,53,ClickOrbits,993716,,993716,com.dubox.drive,1678,,993716_12_20250708230532_4789,AS,IN,AS,Bareilly,243005,356010,,,,,1752312615568-6360752834981715329,,,fd947b11d47364ce,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=17818e6f-2edb-492d-be78-76c04c44e2ba&af_ad=com.dubox.drive&af_ad_id=1678&af_adset_id=993716&af_c_id=993716&af_channel=53&af_click_lookback=7d&af_ip=106.215.167.251&af_lang=hi-IN&af_model=RMX3785&af_os_version=14&af_prt=steptosalein614&af_siteid=993716_12_20250708230532_4789&af_sub_siteid=00379&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+14%3B+RMX3785+Build%2FUKQ1.230924.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.90+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=8018455d6069d81fede12548908ffd25857c352b445af2a1806d3e338df5a779270835ec5303f270a9cbbcb2e1a56de646f6da0b6d7e8efe328ffedbf30cbb5cc02d6c473b751499bc35433b4f95152366c7f8f0d595d82c1cce0fc559830fb7f55dfa069e115d50041b5bf8c9d9480916218d2943622ec80c301d49ee12796ccbce4d90adf0ab7aedba7939296fa3363a18f10afbd6b9af870e4a631bb9efda17&is_incentivized=false&pid=calciumob5v_int&md5_advertising_id=25060dd5f234e6a50ad7ac11b205c6f2,,,organic,2025-07-13 11:05:01,click_flood,click_flood
click,2025-07-11 18:11:06,2025-07-12 21:08:39,2025-07-12 21:21:09,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,latimobizv_int,588,Affiliates_ClickOrbits,,,,,,,3gyf6zxqj,AS,IN,AS,Faridabad City,121003,356001,,,,,1752334713240-2455129456012749819,,,0430e9bbc92899c6,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?pid=latimobizv_int&af_siteid=3gyf6zxqj&c=Affiliates_ClickOrbits&af_channel=588&af_click_lookback=7d&clickid=000165__10107675__20250711204106622668391463453575______3gyf6zxqj__v37598550097cc15d890755f4f83a5585a6d04dbc780&advertising_id=3c094ea1-0d16-4d6b-b883-a3a5924c6b38&idfa=3c094ea1-0d16-4d6b-b883-a3a5924c6b38&af_prt=steptosalein614&af_os_version=&af_model=&gaid=3c094ea1-0d16-4d6b-b883-a3a5924c6b38&android_id=3c094ea1-0d16-4d6b-b883-a3a5924c6b38&af_ua=Mozilla%2F5.0%20%28Linux%3B%20Android%209%3B%20ZTE%20Blade%20A5%202019%3B%20PPR1.180610.011%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F137.0.7151.115%20Mobile%20Safari%2F537.36%20Viber%2F25.5.0.0&redirect=false&af_ip=49.42.36.96&expires=1752237726&signature_v2=leGrhVJoprQNnxrfvt8M7ZwzhJ9ykompwVBeVDmR8TM,,,organic,2025-07-15 12:45:01,click_flood,click_flood
click,2025-07-12 02:09:15,2025-07-12 19:57:35,2025-07-12 20:27:44,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,wirelesshdk_int,139,Affiliates_ClickOrbits,,,,,,,sz5m5f49,AS,IN,AS,Mumbai,400051,356002,,,,,1752330452567-2992438046227271530,,,83ee886163e11510,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?pid=wirelesshdk_int&af_siteid=sz5m5f49&c=Affiliates_ClickOrbits&af_click_lookback=7d&clickid=000165__10107677__20250712043915295668420840359489______sz5m5f49__v375985520994c5fe0611bc14600a20bb0dd8ec5ae02&advertising_id=68a23c68-41bf-43f5-9d8a-d6e0bb4eda96&idfa=68a23c68-41bf-43f5-9d8a-d6e0bb4eda96&af_prt=steptosalein614&af_channel=139&af_os_version=&af_model=&gaid=68a23c68-41bf-43f5-9d8a-d6e0bb4eda96&android_id=68a23c68-41bf-43f5-9d8a-d6e0bb4eda96&af_ua=Mozilla%2F5.0%20%28Linux%3B%20Android%2014%3B%202203129G%20Build%2FUKQ1.231003.002%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F124.0.6367.123%20Mobile%20Safari%2F537.36&redirect=false&af_ip=103.203.147.74&expires=1752266415&signature_v2=ygtS55-X90eqwIy9ahifiSpjhcg5k5ptbfsqlg-N0tM,,,,2025-07-15 12:45:01,bots,ai_layer
click,2025-07-05 16:07:44,2025-07-12 09:10:08,2025-07-12 19:20:40,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,47,ClickOrbits,993715,a85332da1eb05c3186b0f905ea8129268bb6abdd7d4f43201e133b4f413fd88f6425ae3c27c91b9c8ea878f081e8278c78e65aaad6fe75c6413a68dde0a78c8997db633b576e5a0983bafc20c3d9abaa396d3a8f9856d6bbdd663341113acffff55dfa069e115d504a4f2059233a1e674ce02d8fbe7a807011476ecf861a1385160b02123e2a73c787228de5a6d092e930403f6c8becb06234116c257935dcafec,993715,com.truecaller,1733,,993715_12_20250705103743_5721,AS,IN,AS,Delhi,110063,356001,,,,,1752291605566-7802797344750875306,,,f158ad6363394753,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=f93cd8a5-9213-4f2f-ae8d-8c4f151d519b&af_ad=com.truecaller&af_ad_id=1733&af_adset=a85332da1eb05c3186b0f905ea8129268bb6abdd7d4f43201e133b4f413fd88f6425ae3c27c91b9c8ea878f081e8278c78e65aaad6fe75c6413a68dde0a78c8997db633b576e5a0983bafc20c3d9abaa396d3a8f9856d6bbdd663341113acffff55dfa069e115d504a4f2059233a1e674ce02d8fbe7a807011476ecf861a1385160b02123e2a73c787228de5a6d092e930403f6c8becb06234116c257935dcafec&af_adset_id=993715&af_c_id=993715&af_channel=47&af_click_lookback=7d&af_cost_value=%7Bpayout%7D&af_ip=49.205.40.65&af_lang=hi-IN&af_model=SM-S928B&af_os_version=15&af_prt=steptosalein614&af_siteid=993715_12_20250705103743_5721&af_sub_siteid=00244&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+SM-S928B+Build%2FAP3A.240905.015.A2%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.117+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=a85332da1eb05c3186b0f905ea8129268bb6abdd7d4f43201e133b4f413fd88f6425ae3c27c91b9c8ea878f081e8278c78e65aaad6fe75c6413a68dde0a78c8997db633b576e5a0983bafc20c3d9abaa396d3a8f9856d6bbdd663341113acffff55dfa069e115d504a4f2059233a1e674ce02d8fbe7a807011476ecf861a1385160b02123e2a73c787228de5a6d092e930403f6c8becb06234116c257935dcafec&is_incentivized=false&pid=skylinemodn_int&sha1_advertising_id=6f6c121f6375de7c3e9969feea7234af92b76898,,,organic,2025-07-13 11:05:00,click_flood,click_flood
click,2025-07-11 01:23:47,2025-07-12 14:25:39,2025-07-12 17:35:50,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,66,ClickOrbits,993715,,993715,com.pin.screw.color.nuts.bolts.spin.free.game,1639,,993715_12_20250710195347_1341,AS,IN,AS,Surat,395006,356008,,,,,1752310534769-3300008495352759220,,,3008dcecff83ded2,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=da330e58-a14e-4ab4-8d37-916ab7a3a1e8&af_ad=com.pin.screw.color.nuts.bolts.spin.free.game&af_ad_id=1639&af_adset_id=993715&af_c_id=993715&af_channel=66&af_click_lookback=7d&af_ip=152.58.37.87&af_lang=hi-IN&af_model=V2426&af_os_version=15&af_prt=steptosalein614&af_siteid=993715_12_20250710195347_1341&af_sub_siteid=00492&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+V2426+Build%2FAP3A.240905.015.A2%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F138.0.7204.45+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=2dc05ee1ef4e808ce9177864cc89c3df2353e632acda8e81a4f703336976b317ab1b9cbcd62698caabf06de1657872f674964a33653a6d4e85a22a37c05cb3fbc8ae0bd5c7e28847b57ba34f4f72b68a2da02ae48f1ca37800d5589b49890f290920623177aac27c554ade4f3a26ebc9356979b538310a67a9b866d316924235c12ac44563027c20f33cf8276370cbb544bd8cbeb98e5c359da1e17f49613092ca500634d17e4dc028379b61309758f481cc77734bfcffb1179cc0f9d7cc3fab08&is_incentivized=false&pid=skylinemodn_int&md5_advertising_id=ccd76a5a0005ea67b859d741f79928c1,,,organic,2025-07-13 11:05:01,click_flood,click_flood
click,2025-07-12 02:08:50,2025-07-12 07:51:57,2025-07-12 15:11:01,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,meetads_int,451,CLICK_ORBITS_2311_PS,,,,,,,39946x,AS,IN,AS,Shaikpet,500096,None,,,,,1752286915178-414133742868728477,,,ac095885abfb9863,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://goniyo.onelink.me/zKhp?pid=meetads_int&af_siteid=39946x&c=CLICK_ORBITS_2311_PS&af_channel=451&is_retargeting=true&af_reengagement_window=30d&af_click_lookback=7d&clickid=000218__10128907__20250712043849686668420814143545____37656663663139336464623834373164623438376531363430326238306533302530326f70706f5f696e74253032435048323636312530324f6e65506c757325303261665f6170705f6f70656e6564253032313525303254532530324d61686275626e616761722530324a696f2b54727565354725303276362e31322e362530323137353232363537383730303025303230__39946x__v338628517115e5743de18134f778cf921e72b5cbae7&advertising_id=eee6ae05-6429-466c-a353-ebe6a2ce2e71&idfa=eee6ae05-6429-466c-a353-ebe6a2ce2e71&af_prt=steptosalein614&af_os_version=&af_model=&gaid=eee6ae05-6429-466c-a353-ebe6a2ce2e71&android_id=eee6ae05-6429-466c-a353-ebe6a2ce2e71&redirect=false&af_ua=Dalvik%2F2.1.0%2B%28Linux%3B%2BU%3B%2BAndroid%2B15%3B%2BCPH2661%2BBuild%2FUKQ1.231108.001%29&af_ip=152.57.162.186,,,,2025-07-15 12:45:01,bots,ai_layer
click,2025-07-07 07:39:04,2025-07-12 10:17:18,2025-07-12 15:09:13,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,99,ClickOrbits,993715,,993715,in.mohalla.sharechat,1639,,993715_12_20250707020902_8322,AS,IN,AS,Kharasi,364002,None,,,,,1752295634254-5468578674165954715,,,4b25128664e609be,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=1e06b60d-9ab2-4d89-b88d-1c87fa9304a2&af_ad=in.mohalla.sharechat&af_ad_id=1639&af_adset_id=993715&af_c_id=993715&af_channel=99&af_click_lookback=7d&af_ip=103.206.136.68&af_lang=hi-IN&af_model=CPH2467&af_os_version=15&af_prt=steptosalein614&af_siteid=993715_12_20250707020902_8322&af_sub_siteid=00321&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+CPH2467+Build%2FUKQ1.230924.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F138.0.7204.63+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=6b711a146bbc9296ff05bb9dbc6343afa7c663d656c4740dac1c3aeac5e4149da8c543a478f32bbbff6efa2b6eadfb78ac1aba5150717cf1229424f96e32ab4ec8ae0bd5c7e288473f4af63024d6c45c21fd7cdb0535da918591207eb2fdd91b9a5fee5f66d43ca057be3bb708954813d637d172e24df76892a5b78bb686dbc4472ca29fdddc9f544b1560a22d35b6e4169767327907308064fc9a96de349e345e43b0dbb1c8db0a16&is_incentivized=false&pid=skylinemodn_int&md5_advertising_id=bf7057a1f826b0ef2b083b69f2bfd28a,,,organic,2025-07-13 11:05:00,click_flood,click_flood
click,2025-07-05 10:35:41,2025-07-10 14:24:04,2025-07-11 18:50:10,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,calciumob5v_int,99,ClickOrbits,993716,41a6486e34634bf58e0e764589932c7a83aa44c414989262bd84ffece070fd7090814f30c1adbef763ca7ed56258623cc82fb31d77de5fdbeeadb8219a72fd890ce24ffca4a755470f04d500abf5e92f13caf99dadcd48488591207eb2fdd91b0920623177aac27c6470bc93b7b9be99a320bd1ef08daf4e8af3229a7a8ab0b32f9a2d5414b5b3aea673c6a54b5a9148899033719256d69909b35b56a0e84ce8e8,993716,com.truecaller,1639,,993716_12_20250705050541_2494,AS,IN,AS,Hyderabad,500073,356006,,,,,1752137640775-3534263210301604904,,,4a045c53222ef67b,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=249ee3d8-ec2a-4658-8905-c6439b7b8bd3&af_ad=com.truecaller&af_ad_id=1639&af_adset=41a6486e34634bf58e0e764589932c7a83aa44c414989262bd84ffece070fd7090814f30c1adbef763ca7ed56258623cc82fb31d77de5fdbeeadb8219a72fd890ce24ffca4a755470f04d500abf5e92f13caf99dadcd48488591207eb2fdd91b0920623177aac27c6470bc93b7b9be99a320bd1ef08daf4e8af3229a7a8ab0b32f9a2d5414b5b3aea673c6a54b5a9148899033719256d69909b35b56a0e84ce8e8&af_adset_id=993716&af_c_id=993716&af_channel=99&af_click_lookback=7d&af_cost_value=%7Bpayout%7D&af_ip=122.169.238.158&af_lang=hi-IN&af_model=23090RA98I&af_os_version=15&af_prt=steptosalein614&af_siteid=993716_12_20250705050541_2494&af_sub_siteid=00213&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+23090RA98I+Build%2FAP3A.240905.015.A2%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.115+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=41a6486e34634bf58e0e764589932c7a83aa44c414989262bd84ffece070fd7090814f30c1adbef763ca7ed56258623cc82fb31d77de5fdbeeadb8219a72fd890ce24ffca4a755470f04d500abf5e92f13caf99dadcd48488591207eb2fdd91b0920623177aac27c6470bc93b7b9be99a320bd1ef08daf4e8af3229a7a8ab0b32f9a2d5414b5b3aea673c6a54b5a9148899033719256d69909b35b56a0e84ce8e8&is_incentivized=false&pid=calciumob5v_int&md5_advertising_id=a2c60f29ec4366f86cdbbbc996f1b6ed,,,organic,2025-07-12 11:05:01,click_flood,click_flood
click,2025-07-09 19:38:47,2025-07-11 13:27:31,2025-07-11 16:03:18,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,99,ClickOrbits,993715,,993715,com.dubox.drive,1639,,993715_12_20250709140846_8439,AS,IN,AS,English Bazar,732103,356003,,,,,1752220648620-2905193318184888602,,,bc58176d1579bfde,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=7cdf251e-d8b9-4c0c-a564-87137da80b4d&af_ad=com.dubox.drive&af_ad_id=1639&af_adset_id=993715&af_c_id=993715&af_channel=99&af_click_lookback=7d&af_ip=202.142.107.180&af_lang=hi-IN&af_model=motorola+edge+60+fusion&af_os_version=15&af_prt=steptosalein614&af_siteid=993715_12_20250709140846_8439&af_sub_siteid=00411&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+motorola+edge+60+fusion+Build%2FV2VC35.33-93-4%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F138.0.7204.63+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=9d8596cd8bde6371f9653b65d27b618eebaa4945e8549336c77cbce2c3a037ef0769c66eb81fbe88a018cea7c6dacf298cb07f52e8e0f4b6e5f1208c5da17305c8ae0bd5c7e28847bbd91019faf879819cedff6a3091aada8591207eb2fdd91b0920623177aac27c6bb84297375a77adf03e7b712effa19672daae5f132b2509160b02123e2a73c787228de5a6d092e9bd804b3521c0b06685e12f35a9e4e687e0&is_incentivized=false&pid=skylinemodn_int&sha1_advertising_id=0c2a1285b2ee8be327ac4c27e5dc069a08a9f39c,,,organic,2025-07-12 11:05:01,click_flood,click_flood
